0.283627,0.005267,-0.0173452,-0.13809
0.28365,0.0154395,-0.0200374,-0.140208
0.283111,-0.0224365,-0.0165469,-0.13243
0.2841,-0.0255123,0.00667262,-0.134966
0.284368,-0.034487,0.00704806,-0.135042
0.283925,-0.0464472,-0.0134714,-0.137742
0.284708,-0.0452898,-0.0201941,-0.140522
0.284441,-0.0282145,-0.0195504,-0.143177
0.284122,-0.0385388,-0.0147608,-0.132177
0.284468,-0.00446014,0.00215674,-0.145616
0.284702,0.00473738,-0.000689551,-0.145982
0.283911,-0.0179975,-0.0206815,-0.145266
0.284281,-0.00281186,-0.0291911,-0.15211
0.284344,0.0139861,-0.0232929,-0.152855
0.284085,-0.024006,-0.0114814,-0.130126
0.284059,-0.00441785,0.0101651,-0.146203
0.284536,0.00900363,0.0142164,-0.142132
0.284219,0.0216047,0.0135289,-0.14816
0.283971,-0.0145301,0.004978,-0.127305
0.283948,0.0192542,0.00338207,-0.135097
0.284197,0.0566058,-0.00921672,-0.132085
0.283698,0.0714936,-0.0117449,-0.13394
0.283717,0.0213809,-0.00743041,-0.119429
0.284091,0.0303349,0.012151,-0.133217
0.284627,0.0420547,0.0181764,-0.129404
0.28441,0.0438722,0.0197257,-0.138109
0.284448,-0.0181727,0.00535885,-0.120579
0.284427,-0.035646,0.00574642,-0.126729
0.284984,-0.023618,0.00592487,-0.123445
0.284815,-0.0173399,0.00282815,-0.119628
0.284413,-0.0128999,-0.0083726,-0.121652
0.284515,-0.0257406,-0.0135276,-0.11685
0.284644,-0.00994701,-0.00444775,-0.120601
0.284734,0.000304531,0.00615706,-0.114756
0.284387,0.00065216,0.01177,-0.112768
0.284032,0.0160696,0.00640917,-0.121234
0.283947,-0.0167706,-0.00775583,-0.10753
0.283763,-0.0307793,-0.0140851,-0.110414
0.283801,-0.0124366,-0.0168283,-0.112628
0.283663,0.00145231,-0.0138298,-0.110277
0.283158,0.0144733,-0.0158051,-0.120136
0.283225,-0.0263742,-0.0158536,-0.102551
0.283255,-0.00708774,-0.00362864,-0.115215
0.283458,0.0192854,0.00128887,-0.113671
0.28291,0.0352347,0.00857814,-0.120132
0.283129,-0.00396221,0.00474235,-0.0989805
0.283227,0.0180266,0.00564875,-0.110324
0.283644,0.0450297,-0.0099535,-0.108105
0.283547,0.0470554,-0.0151466,-0.107946
0.283103,0.00944355,-0.019848,-0.0977776
0.283411,0.00743114,-0.0144403,-0.100393
0.283658,0.011222,-0.0094025,-0.0972527
0.283633,-0.00495081,-0.00592504,-0.0942491
0.283177,-0.0200651,-0.00599894,-0.104182
0.283107,-0.0551047,-0.0110062,-0.0974872
0.283263,-0.0598247,-0.00631402,-0.100939
0.283316,-0.0420179,0.00028307,-0.105341
0.283371,-0.0220585,0.00591838,-0.104097
0.282952,-0.00850094,0.00653859,-0.106906
0.282726,-0.0229042,-0.0061649,-0.0947648
0.282709,-0.0177708,-0.00611584,-0.107083
0.282921,-0.0156548,0.00528648,-0.106651
0.184238,0.179507,-0.159621,0.927055
0.184693,0.169245,0.185643,-1.16884
0.189901,-0.267444,0.210836,0.903423
0.200421,0.0443325,0.177228,-1.18419
0.216016,0.11981,-0.261375,-1.21084
0.233099,0.183025,-0.35106,0.90522
0.248792,-0.235892,-0.342316,-1.16544
0.26316,-0.328897,-0.199724,-1.15041
0.474247,0.0982475,-0.0705723,-1.11216
0.289308,0.241515,0.324071,-1.0757
0.290382,-0.232948,-0.0415714,-0.999182
0.48327,-0.238575,0.207103,1.13368
0.285869,0.215702,-0.206202,1.16704
0.276775,0.336002,-0.22896,-0.954417
0.462033,0.241599,0.188522,-0.999007
0.455976,-0.282655,-0.0982205,1.07213
0.249721,-0.198765,0.239944,-1.04861
0.230238,-0.0569149,0.189204,-1.09507
0.214845,0.288288,-0.231569,-1.10387
0.207092,0.223638,0.0555638,1.01078
0.402608,0.154571,-0.261102,1.0363
0.406131,0.118112,0.144875,1.01284
0.40228,-0.254387,0.208799,-1.14222
0.19177,-0.281699,-0.194511,0.880908
0.174008,0.141356,-0.288672,-1.25112
0.35902,0.158323,-0.276372,-1.29003
0.161239,0.0737049,-0.169569,-1.28198
0.355424,-0.0144433,-0.0484093,0.848641
0.158049,-0.0140056,0.00945874,-1.21789
0.155548,-0.333375,0.369703,0.868492
0.156652,-0.281282,0.352742,0.878964
0.364371,-0.224201,0.277912,-1.25066
0.379083,0.247033,0.173776,-1.27979
0.190324,-0.142222,0.118014,0.843059
0.382303,-0.257694,0.0678337,0.903069
0.376519,0.161726,0.00587495,-1.20472
0.369569,0.278753,-0.381092,0.870235
0.35461,0.189275,-0.368087,-1.23288
0.14069,0.0835441,0.0731508,0.835459
0.123742,-0.261512,-0.173055,-1.26403
0.119513,0.159769,-0.174528,0.806964
0.128157,-0.17467,0.191305,-1.27665
0.340437,0.197279,-0.0943464,0.825812
0.165366,-0.229892,0.281517,0.846218
0.18043,-0.269086,-0.0697295,-1.29979
0.195314,0.196143,0.223278,0.759668
0.409683,0.312512,0.186444,0.768821
0.230916,-0.15008,0.161388,-1.35988
0.240053,0.0447398,-0.231857,0.696313
0.242936,0.107228,0.0760174,0.68784
0.247354,-0.26161,0.156635,0.637823
0.452834,-0.328206,-0.158718,-1.51797
0.267085,-0.159841,0.124968,0.532943
0.464567,0.204786,-0.272599,-1.57094
0.465846,0.169915,-0.269856,0.48365
0.459629,-0.285102,-0.252225,0.482345
0.443727,-0.286537,-0.202263,0.446384
0.420894,-0.169214,0.200073,0.394902
0.196916,0.256872,0.239429,-1.76825
0.363853,-0.0918881,-0.158939,0.260956
0.342951,0.202196,0.0892006,0.241136
0.324594,-0.13162,-0.245799,-1.89025
0.305484,0.180911,-0.211214,-1.91153
0.286277,-0.136977,0.179138,0.223844
0.270559,-0.182573,0.215358,-1.79237
0.0603248,-0.121474,0.215023,0.363597
0.246426,-0.0867616,-0.208653,0.454246
0.0511892,0.00624511,0.0869685,0.485053
0.0580135,0.0515299,0.134196,-1.59208
0.270753,-0.00114505,0.221519,-1.588
0.10046,-0.0807237,-0.0908844,-1.53505
0.12639,0.350479,-0.131088,-1.43558
0.150511,0.0682472,0.178106,-1.30661
0.179975,0.0330446,0.180522,0.931588
0.213622,0.287903,-0.144392,-1.06515
0.440919,-0.0112287,-0.18657,1.0762
0.468638,-0.0348412,0.16157,-0.959848
0.285459,0.268012,0.195831,-0.933134
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
